"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comp_check","comments","trialNum","swatch","response","responseCoded","rt","country"
"123","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",27,"BI2A00045","definitely yes",3,1015,"india"
"124","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",28,"BI2A00017","definitely yes",3,827,"india"
"125","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",29,"BI2A00002","definitely yes",3,710,"india"
"126","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",30,"BI2A00008","definitely yes",3,604,"india"
"127","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",31,"BI2A00043","definitely yes",3,4757,"india"
"128","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",32,"BI2A00034","definitely yes",3,1282,"india"
"129","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",33,"BI2A00038","definitely yes",3,1032,"india"
"130","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",34,"BI2A00009","definitely yes",3,734,"india"
"131","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",35,"BI2A00007","definitely yes",3,801,"india"
"132","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",36,"BI2A00047","definitely yes",3,7215,"india"
"133","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",37,"BI2A00026","definitely yes",3,1385,"india"
"134","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",38,"BI2A00024","definitely yes",3,2515,"india"
"135","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",39,"BI2A00040","definitely yes",3,1399,"india"
"136","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",40,"BI2A00021","definitely yes",3,1115,"india"
"137","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",41,"BI2A00019","definitely yes",3,852,"india"
"138","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",42,"BI2A00011","definitely yes",3,2899,"india"
"139","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",43,"BI2A00039","definitely yes",3,4251,"india"
"140","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",44,"BI2A00030","definitely yes",3,966,"india"
"141","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",45,"BI2A00023","definitely yes",3,1751,"india"
"142","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",46,"BI2A00010","definitely yes",3,833,"india"
"143","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",47,"BI2A00035","definitely yes",3,1917,"india"
"144","sense","A2QE8V300W9B5E","college_bachDegree",NA,"asian_southAsian","male",24,"hinduism","I think that this one can sense things that are close .","no comments",48,"BI2A00041","definitely yes",3,901,"india"
"145","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",1,"BI2A00012","probably yes",2,4084,"india"
"146","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",2,"BI2A00010","probably no",-2,2057,"india"
"147","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",3,"BI2A00045","maybe yes",1,2221,"india"
"148","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",4,"BI2A00019","probably yes",2,1565,"india"
"149","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",5,"BI2A00013","definitely yes",3,1272,"india"
"150","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",6,"BI2A00037","definitely no",-3,2160,"india"
"151","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",7,"BI2A00008","maybe yes",1,2452,"india"
"152","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",8,"BI2A00043","definitely no",-3,1577,"india"
"153","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",9,"BI2A00041","definitely no",-3,353,"india"
"154","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",10,"BI2A00028","definitely no",-3,1361,"india"
"155","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",11,"BI2A00044","definitely no",-3,1152,"india"
"156","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",12,"BI2A00005","definitely yes",3,1761,"india"
"157","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",13,"BI2A00042","definitely no",-3,1596,"india"
"158","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",14,"BI2A00029","definitely no",-3,1425,"india"
"159","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",15,"BI2A00024","definitely yes",3,1736,"india"
"160","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",16,"BI2A00020","definitely yes",3,978,"india"
"161","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",17,"BI2A00016","definitely yes",3,1020,"india"
"162","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",18,"BI2A00003","definitely yes",3,978,"india"
"163","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",19,"BI2A00011","probably yes",2,1340,"india"
"164","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",20,"BI2A00036","definitely no",-3,2242,"india"
"165","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",21,"BI2A00030","definitely no",-3,1007,"india"
"166","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",22,"BI2A00034","definitely no",-3,1107,"india"
"167","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",23,"BI2A00021","definitely no",-3,940,"india"
"168","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",24,"BI2A00006","probably yes",2,1568,"india"
"169","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",25,"BI2A00047","definitely no",-3,2469,"india"
"170","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",26,"BI2A00025","probably yes",2,1999,"india"
"171","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",27,"BI2A00027","definitely no",-3,1794,"india"
"172","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",28,"BI2A00032","definitely no",-3,1076,"india"
"173","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",29,"BI2A00018","definitely no",-3,983,"india"
"174","emotions","A164EJTEKF1ECH","grad_degree",NA,"asian_southAsian","female",34,"islam","This one can feel emotions ","The survey seems interesting, my best wishes for your research, thank you.",30,"BI2A00046","definitely no",-3,1137,"india"
